Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
rick-127.csv.txt,1,152,2.42,85.38,71.13,2.51,5.63,13.16,88.16,59.21,30.26,21.71,10.53,2.63,7.24,0.66,0.66,8.55,2.63,5.92,13.16,5.26,5.92,2.63,21.71,1.97,0.66,4.61,0.66,1.32,6.58,1.97,4.61,0.66,2.63,0.66,15.79,0.00,0.66,0.00,1.97,14.47,4.61,4.61,1.97,0.00,1.32,1.97,0.66,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,5.92,2.63,0.00,2.63,0.00,0.66,4.61,16.45,0.66,9.87,1.97,3.29,5.26,1.32,0.00,0.00,1.32,2.63,1.32,3.95,0.00,0.00,0.66,2.63,0.00,33.55,8.55,5.92,0.00,0.00,4.61,4.61,2.63,0.00,7.24,0.00,0.00
rick-137.csv.txt,1,161,37.35,71.20,50.79,5.70,6.44,9.32,87.58,46.58,18.63,12.42,4.35,1.24,6.83,0.00,0.00,6.21,4.97,8.70,11.18,3.11,3.11,3.11,20.50,6.21,0.62,3.11,1.24,2.48,6.83,2.48,4.35,1.24,2.48,0.00,11.80,0.00,1.24,0.00,2.48,14.91,3.11,0.62,1.24,3.73,3.11,4.97,0.62,0.62,0.00,0.00,2.48,0.62,0.62,0.62,0.62,11.80,1.24,1.86,4.35,3.11,2.48,0.62,18.63,0.00,9.94,1.86,6.83,1.24,0.00,0.00,0.00,0.00,2.48,1.24,7.45,1.86,0.00,1.86,3.73,0.00,36.65,8.70,13.04,0.00,0.00,3.11,5.59,0.62,0.00,5.59,0.00,0.00
rick-101.csv.txt,1,212,25.45,48.11,57.73,77.79,5.30,7.55,85.38,49.53,22.17,14.15,7.55,0.47,6.13,0.00,0.00,8.02,3.77,8.02,9.91,3.30,4.25,2.36,21.23,7.08,1.89,1.42,0.47,0.94,9.43,6.13,3.30,1.42,0.94,0.00,8.49,0.94,0.00,0.00,0.00,17.45,6.13,0.94,4.25,4.72,0.47,5.66,2.83,1.42,0.47,0.94,1.42,0.47,0.47,0.00,0.00,8.96,1.89,0.47,2.83,1.89,2.83,2.36,18.40,1.42,7.08,0.94,3.77,2.36,0.47,0.94,0.94,0.00,0.47,0.00,7.08,0.00,0.00,2.83,3.30,0.94,35.85,9.43,10.85,0.00,0.00,0.00,9.43,0.47,0.47,5.19,0.00,0.00
rick-111.csv.txt,1,144,17.51,68.65,53.52,51.78,4.65,5.56,84.72,51.39,24.31,13.19,4.86,1.39,4.86,1.39,0.69,11.11,5.56,9.03,13.89,3.47,3.47,3.47,25.00,6.94,2.78,3.47,1.39,1.39,6.94,4.17,2.78,0.69,1.39,0.00,12.50,0.00,0.69,0.00,2.78,9.72,4.86,0.00,0.00,1.39,0.00,4.17,2.78,1.39,0.69,0.69,2.08,2.08,0.00,0.00,0.00,4.17,1.39,0.00,2.08,0.69,0.00,0.69,18.75,0.69,9.03,2.78,4.86,2.78,0.00,0.69,0.00,0.00,4.17,0.69,6.94,1.39,0.69,1.39,2.78,0.00,47.22,11.81,12.50,0.00,0.00,3.47,6.25,2.08,0.00,11.11,0.00,0.00
rick-70.csv.txt,1,147,32.74,68.29,18.61,4.76,5.25,8.84,85.71,55.78,23.81,14.29,4.08,0.68,6.12,3.40,0.00,9.52,5.44,11.56,10.88,2.72,1.36,5.44,23.13,1.36,0.68,3.40,1.36,2.72,3.40,0.68,2.72,0.00,2.72,0.00,12.24,0.00,0.68,0.00,4.08,14.97,2.72,1.36,3.40,1.36,1.36,4.76,1.36,0.00,0.68,0.00,1.36,0.00,0.00,0.00,1.36,9.52,1.36,0.00,6.12,2.72,0.00,0.68,21.77,0.68,10.88,3.40,6.12,1.36,2.72,0.68,0.00,0.00,0.68,0.68,1.36,0.00,0.68,0.00,1.36,0.00,36.05,8.16,7.48,0.00,0.00,2.72,10.20,2.04,1.36,4.08,0.00,0.00
rick-60.csv.txt,1,125,19.88,98.10,8.60,3.24,4.63,7.20,87.20,55.20,23.20,12.00,3.20,0.00,8.00,0.00,0.80,11.20,8.00,8.00,15.20,5.60,3.20,1.60,20.80,1.60,0.00,5.60,0.00,0.00,4.00,0.80,3.20,0.80,0.80,1.60,19.20,0.00,0.80,0.00,0.80,7.20,2.40,0.80,0.80,1.60,0.00,1.60,4.00,0.00,4.00,0.00,4.80,4.80,0.00,0.00,0.00,3.20,0.80,0.80,2.40,0.00,0.00,7.20,13.60,0.80,6.40,0.00,3.20,3.20,0.80,0.80,0.80,0.00,0.00,2.40,9.60,0.00,0.80,4.00,2.40,2.40,44.80,8.00,10.40,0.00,0.00,4.80,11.20,0.80,0.00,9.60,0.00,0.00
rick-12.csv.txt,1,173,56.97,61.39,82.43,97.41,4.12,13.87,86.71,42.20,16.18,9.25,4.62,0.58,4.05,0.00,0.00,6.94,5.20,9.25,8.09,4.05,2.89,1.73,21.39,6.36,1.16,1.16,0.00,0.58,9.83,7.51,2.31,0.58,1.73,0.00,8.67,0.58,0.00,0.58,0.00,4.62,1.73,0.00,0.00,2.31,0.00,2.31,4.05,0.00,0.00,0.58,4.62,0.00,0.00,0.00,2.89,11.56,2.31,0.00,6.94,2.31,0.00,1.16,19.65,0.58,17.92,7.51,8.09,2.31,0.00,0.00,1.73,0.00,1.73,0.00,12.14,1.73,0.58,1.16,7.51,1.73,43.93,10.40,11.56,0.00,0.00,1.73,15.61,0.00,0.00,4.62,0.00,0.00
rick-163.csv.txt,1,148,31.49,97.84,54.14,25.77,6.43,19.59,86.49,56.08,21.62,14.86,0.68,6.08,1.35,0.68,6.08,6.08,4.73,11.49,10.81,5.41,4.73,1.35,18.24,2.03,2.03,4.05,0.00,0.68,2.70,1.35,1.35,0.00,0.68,0.68,20.27,2.03,0.00,0.00,1.35,8.78,0.00,0.00,2.03,2.70,1.35,5.41,3.38,0.68,2.03,0.68,0.68,0.68,0.00,0.00,0.00,14.19,7.43,0.68,3.38,2.03,0.68,3.38,12.84,0.00,18.24,4.05,12.16,2.70,2.03,0.68,1.35,0.00,0.68,0.00,2.70,0.00,0.00,0.00,2.03,0.00,29.73,5.41,4.05,0.00,0.00,6.76,8.11,0.68,1.35,3.38,0.00,0.00
rick-173.csv.txt,1,102,24.99,99.00,14.70,43.65,4.08,5.88,93.14,41.18,22.55,15.69,3.92,1.96,5.88,3.92,0.00,6.86,2.94,5.88,10.78,1.96,2.94,0.98,20.59,5.88,0.00,3.92,0.00,2.94,8.82,4.90,3.92,0.00,2.94,0.00,25.49,0.98,0.00,0.98,13.73,6.86,0.98,0.98,0.00,0.00,2.94,1.96,0.98,0.00,0.98,0.00,1.96,1.96,0.00,0.00,0.00,11.76,3.92,2.94,2.94,1.96,0.98,4.90,12.75,0.00,11.76,1.96,8.82,0.98,0.98,0.00,0.00,0.00,3.92,0.00,11.76,1.96,2.94,1.96,7.84,0.00,51.96,16.67,13.73,0.00,0.00,2.94,7.84,1.96,0.00,8.82,0.00,0.00
rick-187.csv.txt,1,145,1.00,44.52,57.08,1.00,4.83,8.97,93.79,59.31,31.03,20.00,9.66,0.69,6.90,2.76,0.00,11.03,1.38,7.59,16.55,6.90,2.76,6.21,31.72,2.76,0.00,4.14,0.00,0.00,7.59,2.07,5.52,0.69,2.07,2.07,12.41,0.69,0.00,2.76,0.69,10.34,2.07,0.00,2.76,0.00,1.38,4.14,1.38,0.69,0.00,0.69,3.45,2.07,1.38,0.69,0.00,8.28,1.38,0.69,2.07,2.76,2.07,3.45,23.45,5.52,11.72,5.52,2.76,3.45,0.00,0.69,0.00,0.00,1.38,0.69,6.21,1.38,1.38,1.38,2.07,0.00,40.69,11.03,6.90,0.00,0.00,2.07,7.59,2.07,0.00,11.03,0.00,0.00
rick-197.csv.txt,1,137,21.25,69.53,55.95,8.39,5.71,7.30,87.59,52.55,26.28,19.71,8.76,0.73,6.57,2.19,1.46,6.57,3.65,9.49,11.68,2.92,2.92,1.46,23.36,4.38,0.73,2.92,0.73,2.19,4.38,1.46,2.92,0.00,2.19,0.00,13.87,0.00,0.73,0.00,3.65,8.76,1.46,0.00,5.11,4.38,0.00,3.65,0.00,0.00,0.00,0.00,5.84,2.19,2.19,0.00,1.46,8.03,1.46,0.00,4.38,1.46,0.73,0.00,17.52,2.92,15.33,2.92,10.22,2.92,0.00,0.00,1.46,0.00,3.65,1.46,5.84,2.19,1.46,0.00,2.19,0.00,35.77,12.41,8.76,0.00,0.00,2.19,5.84,0.00,0.00,6.57,0.00,0.00
rick-94.csv.txt,1,204,9.02,88.97,34.61,53.41,6.58,10.78,88.73,58.33,26.96,17.65,6.37,0.98,9.80,0.49,0.00,9.31,4.41,10.78,13.73,5.88,5.39,2.94,22.55,2.94,0.49,1.47,1.47,0.00,6.37,3.92,2.45,0.00,1.47,0.49,15.69,1.47,0.00,0.00,0.98,15.69,3.43,1.47,2.45,4.90,0.98,4.90,2.45,1.96,0.00,0.49,0.49,0.00,0.00,0.00,0.49,8.82,1.96,0.49,2.94,2.94,0.49,0.49,21.08,0.00,6.86,0.49,4.90,1.47,0.98,1.47,0.98,0.00,1.47,0.00,4.90,0.00,0.00,2.94,1.47,0.00,35.29,10.78,7.84,0.00,0.00,0.98,4.41,0.98,0.00,10.29,0.00,0.00
rick-84.csv.txt,1,173,34.34,80.70,56.40,1.85,6.41,5.78,86.71,52.60,24.86,11.56,4.62,1.16,4.62,1.16,0.00,13.29,7.51,8.67,12.72,3.47,0.58,1.16,21.97,4.05,0.00,5.78,0.58,5.20,5.20,1.16,4.05,0.00,0.58,1.16,9.83,0.58,0.00,0.00,2.31,8.67,2.89,0.58,0.58,2.31,1.73,0.58,1.16,0.58,0.58,0.00,1.16,1.16,0.00,0.00,0.00,4.62,1.16,0.58,2.89,0.00,0.00,1.73,17.92,1.16,15.61,4.05,6.94,7.51,0.00,0.00,0.00,0.00,1.16,0.00,5.20,0.58,1.16,0.58,2.89,0.00,33.53,6.94,8.67,0.00,0.00,4.62,5.20,1.16,0.00,6.94,0.00,0.00
rick-19.csv.txt,1,90,37.11,21.83,71.70,1.00,3.60,11.11,78.89,46.67,23.33,14.44,10.00,1.11,2.22,1.11,0.00,8.89,7.78,6.67,12.22,2.22,1.11,1.11,22.22,1.11,1.11,4.44,0.00,1.11,4.44,0.00,4.44,0.00,4.44,0.00,6.67,1.11,0.00,0.00,3.33,8.89,3.33,1.11,0.00,1.11,1.11,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,1.11,2.22,2.22,0.00,0.00,1.11,17.78,0.00,10.00,2.22,5.56,2.22,1.11,2.22,0.00,0.00,5.56,0.00,13.33,4.44,2.22,1.11,5.56,2.22,50.00,11.11,6.67,0.00,0.00,5.56,13.33,4.44,0.00,8.89,0.00,0.00
rick-168.csv.txt,1,164,15.15,76.78,71.40,88.08,6.31,10.98,92.07,51.22,24.39,12.20,4.88,0.61,5.49,1.22,0.00,12.20,6.10,7.93,11.59,7.32,2.44,3.66,26.22,3.05,2.44,3.66,1.83,1.83,6.10,4.88,1.22,1.22,0.00,0.00,14.02,0.61,0.00,0.61,2.44,14.63,3.66,1.83,1.22,2.44,1.22,4.27,2.44,0.00,0.61,1.83,0.00,0.00,0.00,0.00,0.00,9.15,0.61,2.44,3.66,3.66,0.61,1.22,24.39,1.83,14.02,3.66,6.10,4.27,0.61,0.00,0.00,0.00,1.22,0.61,4.88,0.00,0.61,0.61,2.44,1.22,41.46,10.37,10.37,0.00,0.00,4.27,3.66,0.61,0.00,12.20,0.00,0.00
rick-178.csv.txt,1,182,15.49,92.33,52.86,93.91,5.52,8.24,89.56,53.85,24.73,14.29,4.95,4.95,4.40,0.00,0.00,10.44,4.40,8.24,11.54,7.69,1.10,2.75,24.73,3.85,0.55,4.40,0.00,0.00,7.69,6.04,1.65,0.00,1.10,0.00,16.48,1.10,1.10,0.55,2.20,10.44,3.30,0.55,0.55,1.10,1.65,3.30,2.75,1.10,0.55,0.55,1.65,0.55,0.55,0.00,0.55,12.09,6.04,0.00,2.20,3.85,0.00,2.20,19.23,1.65,10.44,3.30,6.59,0.55,0.55,2.20,1.65,0.00,1.65,0.00,11.54,0.55,1.10,3.85,3.30,0.55,40.66,8.24,14.29,0.00,0.00,4.40,5.49,0.00,0.00,8.24,0.00,0.00
rick-1.csv.txt,1,159,12.43,96.56,18.96,99.00,6.12,9.43,88.68,55.97,25.16,15.72,4.40,3.14,6.29,1.26,0.63,9.43,4.40,6.29,10.06,6.92,3.77,1.89,20.75,3.14,1.89,3.77,1.26,1.89,6.92,6.92,0.00,0.00,0.00,0.00,18.24,0.63,0.00,0.00,1.89,11.95,3.14,1.26,3.14,2.52,1.26,3.14,2.52,0.63,1.26,0.63,1.89,1.26,0.63,0.00,0.00,11.32,5.66,1.89,3.77,2.52,0.63,2.52,18.24,2.52,9.43,1.26,4.40,4.40,0.63,0.00,0.00,0.00,0.00,1.26,3.77,0.00,0.00,1.26,1.26,0.63,32.08,10.69,7.55,0.00,0.00,3.14,4.40,0.00,0.00,6.29,0.00,0.00
rick-44.csv.txt,1,151,13.45,96.29,55.66,1.07,4.87,9.93,92.05,45.03,20.53,12.58,1.32,0.66,10.60,0.00,0.00,7.95,1.99,6.62,15.23,0.66,6.62,1.99,25.17,8.61,4.64,4.64,1.99,7.95,9.93,3.31,6.62,0.00,1.99,0.66,21.85,1.32,0.00,0.00,6.62,17.22,0.66,0.00,1.32,8.61,0.66,11.26,4.64,1.99,1.32,1.32,1.32,0.66,0.66,0.00,0.00,7.95,1.32,1.32,1.32,1.32,2.65,3.97,18.54,1.32,9.93,1.32,6.62,1.99,0.66,0.66,0.00,0.00,0.66,0.66,8.61,0.66,1.32,0.66,4.64,0.00,42.38,9.93,12.58,0.00,0.00,3.97,7.95,0.00,0.00,7.95,0.00,0.00
rick-54.csv.txt,1,195,26.50,77.92,80.47,2.70,6.50,8.72,89.74,53.33,23.59,17.44,8.21,1.54,7.69,0.00,0.00,6.15,6.67,10.26,9.74,8.72,2.56,2.05,22.05,1.54,0.51,2.56,0.51,0.51,8.72,3.08,5.64,0.51,4.62,0.00,13.85,1.03,1.03,0.00,1.54,9.23,2.05,1.03,0.51,2.56,1.03,2.05,1.03,1.03,0.00,0.00,2.05,1.03,0.00,1.03,0.00,9.74,2.56,2.05,2.05,3.59,0.00,3.59,16.92,0.51,14.36,5.13,6.67,3.08,0.51,0.51,0.51,0.00,2.56,0.00,7.18,3.08,0.51,2.05,2.56,0.00,34.36,10.26,9.74,0.00,0.00,2.56,2.56,0.51,0.00,8.72,0.00,0.00
rick-135.csv.txt,1,197,46.04,74.55,32.49,54.44,6.16,10.15,90.36,54.31,21.32,12.18,4.06,1.02,3.05,4.06,0.00,9.14,8.12,11.68,9.64,6.60,2.54,2.03,22.84,5.08,4.57,4.06,1.02,2.03,3.55,2.54,1.02,0.51,0.51,0.00,12.69,1.02,0.00,0.51,5.08,11.68,3.05,2.03,1.02,2.54,0.00,3.05,2.03,0.00,1.52,0.00,1.52,0.51,0.00,0.00,1.02,6.09,1.02,1.02,3.55,1.02,0.00,3.55,16.75,1.52,13.20,4.06,7.11,3.05,0.00,0.00,0.51,0.00,1.02,0.51,8.63,1.02,1.02,1.02,5.58,0.00,32.49,5.08,8.12,0.00,0.00,4.06,7.61,1.02,0.00,6.60,0.00,0.00
rick-125.csv.txt,1,150,4.99,91.92,52.22,37.57,4.05,10.67,94.00,62.67,30.00,16.00,6.67,2.00,7.33,0.00,0.00,14.00,4.00,8.67,15.33,4.67,2.67,4.00,24.67,2.00,0.00,5.33,0.00,1.33,4.67,2.67,2.00,0.67,1.33,0.67,18.00,3.33,1.33,1.33,3.33,10.00,0.67,1.33,0.00,2.67,2.67,2.67,1.33,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.33,0.00,2.00,0.67,0.67,4.67,13.33,3.33,11.33,3.33,4.00,4.00,0.00,0.00,0.67,0.00,0.67,0.00,11.33,0.00,1.33,0.00,9.33,1.33,44.00,10.00,6.00,0.00,0.00,6.67,10.00,0.67,2.67,8.00,0.00,0.00
rick-157.csv.txt,1,148,53.87,86.02,7.04,1.00,5.10,7.43,93.24,56.08,22.97,15.54,4.73,1.35,6.08,2.03,1.35,7.43,8.78,12.16,12.16,1.35,2.03,2.03,21.62,2.70,0.68,2.03,2.70,1.35,7.43,2.03,5.41,0.68,4.05,0.68,13.51,0.00,0.00,0.00,2.70,8.11,2.70,1.35,0.68,0.00,2.70,0.68,2.70,0.00,1.35,1.35,2.70,2.03,0.00,0.68,0.00,10.81,3.38,0.00,6.76,0.00,1.35,5.41,14.86,1.35,6.76,2.70,2.70,1.35,3.38,0.00,0.00,0.68,6.08,0.68,8.78,2.70,0.68,2.70,3.38,0.00,32.43,6.76,6.08,0.00,0.00,4.05,8.78,0.68,1.35,4.73,0.00,0.00
rick-147.csv.txt,1,182,24.14,79.50,76.20,93.91,6.28,7.14,84.62,56.04,20.88,17.03,7.14,2.75,6.04,1.10,0.00,3.85,7.14,9.34,15.93,4.95,2.20,3.30,24.73,3.30,1.10,1.10,0.55,1.10,5.49,4.95,0.55,0.00,0.00,0.55,13.19,0.00,0.00,0.00,1.65,10.99,3.85,1.10,1.65,1.10,1.10,3.30,2.75,0.55,1.65,0.00,0.55,0.55,0.00,0.00,0.00,8.24,2.75,0.55,0.55,4.40,0.55,2.20,19.78,1.65,13.74,1.65,8.79,3.30,0.55,0.00,0.00,0.00,0.55,0.00,5.49,0.00,1.10,2.20,3.85,0.00,44.51,10.99,12.64,0.00,0.00,2.75,2.20,2.75,4.40,8.79,0.00,0.00
rick-26.csv.txt,1,245,15.60,88.17,16.28,40.45,8.75,13.88,88.98,59.18,21.22,11.02,2.45,1.22,7.35,0.00,0.00,10.20,6.94,10.20,12.24,10.61,6.12,2.04,21.22,4.08,0.41,2.04,0.00,2.04,8.16,4.49,3.67,0.82,0.41,0.82,11.43,0.00,0.82,0.41,0.41,16.33,3.27,2.86,2.86,3.67,2.04,2.86,0.82,0.41,0.41,0.00,2.45,0.82,0.41,1.63,0.00,8.57,1.22,0.41,4.49,2.86,0.41,5.31,11.02,2.04,9.39,2.45,5.31,2.45,0.00,0.41,0.00,0.00,0.41,0.00,5.31,0.82,0.41,1.22,2.86,0.00,31.84,8.98,11.02,0.00,0.00,1.22,2.04,0.00,0.00,8.57,0.00,0.00
rick-36.csv.txt,1,151,12.46,95.10,19.75,2.46,5.21,7.95,86.09,54.97,27.15,21.19,7.28,3.31,7.28,1.32,1.99,5.96,5.30,6.62,13.91,1.32,2.65,3.97,16.56,4.64,1.32,1.99,1.99,0.66,6.62,1.99,4.64,0.66,1.99,1.32,21.19,1.32,0.00,0.00,2.65,7.95,1.32,1.99,0.00,1.32,1.32,1.99,0.66,0.00,0.00,0.66,2.65,1.99,0.66,0.00,0.00,7.28,3.31,0.00,1.99,0.66,1.32,1.32,14.57,0.66,6.62,1.99,3.31,1.32,1.99,0.66,0.00,0.00,1.99,0.66,7.95,1.99,0.66,1.99,3.31,0.00,41.06,9.27,8.61,0.00,0.00,3.31,7.28,2.65,1.32,8.61,0.00,0.00
rick-10.csv.txt,1,182,21.77,97.24,63.54,17.75,6.50,8.24,89.01,59.34,24.73,19.78,6.59,3.85,9.34,0.00,0.00,4.95,6.04,10.44,12.64,6.04,3.30,1.65,19.78,1.10,0.55,1.10,0.00,1.65,8.24,3.85,4.40,0.00,3.30,0.55,19.23,0.55,0.00,0.00,1.10,17.03,3.85,3.30,0.55,6.59,2.20,3.85,1.10,0.55,0.00,0.55,2.75,0.55,0.55,0.00,0.00,8.24,6.59,0.00,1.10,0.55,0.00,5.49,12.64,1.65,9.34,4.40,4.40,0.55,0.00,0.55,1.10,0.00,0.00,1.10,6.04,1.10,0.55,1.65,2.20,0.00,28.57,10.44,7.69,0.00,0.00,2.20,2.75,0.00,0.00,5.49,0.00,0.00
rick-171.csv.txt,1,128,7.99,82.58,40.33,14.89,4.92,8.59,90.62,60.94,24.22,14.06,5.47,0.00,8.59,0.00,0.00,10.16,4.69,9.38,17.97,7.03,0.78,4.69,25.00,3.91,0.78,5.47,0.00,0.78,7.03,3.12,3.91,0.00,2.34,0.00,14.06,1.56,0.00,0.00,2.34,9.38,3.91,1.56,0.78,1.56,0.78,1.56,1.56,0.00,1.56,0.00,1.56,0.78,0.78,0.78,0.00,7.03,0.78,1.56,3.12,0.00,1.56,3.12,20.31,1.56,9.38,0.78,6.25,3.12,0.00,0.78,0.00,0.00,0.78,1.56,10.16,1.56,2.34,0.78,4.69,2.34,42.19,13.28,9.38,0.00,0.00,4.69,3.91,1.56,1.56,7.81,0.00,0.00
rick-161.csv.txt,1,252,37.53,77.45,25.58,77.00,8.40,13.10,84.52,56.75,23.02,12.30,2.78,2.78,5.16,1.59,0.00,10.71,6.35,11.90,9.92,5.56,1.19,3.97,16.67,2.38,0.40,2.78,0.79,1.98,3.57,3.17,0.40,0.00,0.40,0.00,10.71,0.00,0.40,0.00,1.98,15.87,2.38,1.59,1.98,5.16,1.59,3.97,1.59,1.19,0.00,0.00,3.17,0.79,1.19,0.00,1.19,8.33,3.57,0.40,4.37,0.79,0.00,0.00,17.46,1.98,11.51,2.38,7.14,1.98,0.79,1.19,1.19,0.79,1.19,0.00,2.38,0.40,0.00,0.40,1.59,0.00,29.37,7.14,8.33,0.00,0.00,1.59,3.17,2.38,0.00,6.75,0.00,0.00
rick-113.csv.txt,1,135,9.56,93.07,15.12,1.00,4.50,11.11,94.81,55.56,25.93,18.52,5.19,0.74,6.67,5.93,0.00,7.41,3.70,8.89,12.59,5.93,3.70,3.70,24.44,2.96,0.00,2.96,0.00,0.00,8.89,2.22,6.67,1.48,2.22,0.74,21.48,2.22,1.48,0.00,9.63,15.56,5.93,1.48,2.96,2.22,0.74,4.44,2.96,1.48,0.74,0.74,2.22,0.74,0.74,0.00,0.00,8.15,3.70,2.22,2.22,0.74,0.74,0.74,22.22,2.96,8.15,1.48,3.70,2.96,0.74,0.00,0.74,0.00,0.74,0.00,5.93,0.74,0.00,2.22,2.96,0.00,37.78,16.30,8.15,0.00,0.00,2.22,3.70,0.74,0.00,6.67,0.00,0.00
rick-103.csv.txt,1,152,74.24,86.84,7.84,74.74,5.07,13.82,79.61,46.71,17.76,10.53,3.95,3.29,1.97,0.00,1.32,7.24,7.24,11.18,7.24,3.29,1.32,0.66,15.79,2.63,0.00,4.61,0.66,1.97,7.89,5.26,2.63,0.00,1.97,0.00,13.16,0.00,0.00,0.00,0.66,8.55,1.32,1.32,1.97,1.32,1.32,1.32,1.32,0.66,0.00,0.66,1.97,0.66,0.00,0.00,0.00,8.55,4.61,0.00,2.63,1.32,0.00,0.66,13.16,1.32,7.89,1.97,3.95,1.97,0.66,0.00,0.00,0.00,3.95,0.00,5.92,1.32,1.32,1.32,2.63,0.00,36.18,9.21,10.53,0.00,0.00,4.61,6.58,0.66,0.00,4.61,0.00,0.00
rick-62.csv.txt,1,190,19.17,82.83,67.26,55.54,5.94,6.32,91.05,56.84,25.79,18.95,7.37,2.63,8.42,0.53,0.00,6.84,5.79,9.47,13.68,3.68,3.16,2.11,22.63,3.16,1.05,3.16,2.11,3.68,7.89,4.74,3.16,0.00,1.58,0.53,14.74,0.00,0.53,0.00,1.05,16.32,3.68,2.11,1.58,3.68,2.11,5.26,1.58,1.05,0.53,0.00,1.58,0.00,0.53,1.05,0.00,8.42,4.21,3.68,3.16,1.05,0.00,0.00,21.05,2.11,9.47,2.11,6.84,1.05,2.11,1.58,0.00,0.00,1.05,0.00,6.32,1.58,0.53,0.53,3.68,0.00,31.58,8.95,5.79,0.00,0.00,1.58,6.32,2.11,0.00,6.84,0.00,0.00
rick-72.csv.txt,1,175,47.82,36.58,93.91,1.00,5.00,6.29,93.14,50.29,18.29,10.29,6.29,1.14,2.86,0.00,0.00,8.00,8.57,10.29,13.14,3.43,3.43,2.29,25.14,4.00,0.57,2.29,1.14,1.14,8.00,2.29,5.71,0.57,4.57,0.00,7.43,0.00,0.00,0.00,1.14,6.29,2.29,0.00,0.57,1.14,2.29,1.71,8.57,8.00,0.57,0.00,2.29,1.14,0.57,0.57,0.00,2.86,1.14,0.00,1.71,0.00,0.00,2.29,24.57,0.00,20.57,0.00,9.14,11.43,0.00,0.00,1.14,0.00,4.00,0.00,9.14,4.57,0.57,0.00,2.86,1.14,40.00,10.86,9.14,0.00,0.00,2.86,7.43,0.57,0.00,9.14,0.00,0.00
rick-86.csv.txt,1,173,52.05,77.38,4.77,47.12,6.92,16.18,84.39,52.60,19.08,11.56,3.47,1.16,2.89,3.47,0.58,7.51,7.51,12.72,14.45,2.89,2.89,1.16,18.50,2.89,0.58,2.89,0.00,1.73,4.62,2.89,1.73,0.00,0.58,0.00,10.98,0.00,0.00,0.00,3.47,10.40,2.31,0.58,2.31,5.20,0.00,2.89,1.73,0.58,0.58,0.58,5.20,0.00,5.20,0.00,0.58,10.98,1.73,2.31,4.05,3.47,0.58,0.58,17.34,1.16,8.09,1.73,3.47,2.89,3.47,0.00,0.00,0.00,0.58,0.00,2.31,0.00,0.00,1.16,1.16,0.00,36.42,12.14,9.25,0.00,0.00,3.47,1.16,0.58,1.16,8.67,0.00,0.00
rick-96.csv.txt,1,240,13.07,90.87,10.08,40.79,7.50,5.42,88.75,62.08,24.17,16.25,5.83,0.00,8.33,1.25,0.83,7.92,4.17,11.25,15.83,6.25,5.00,0.83,26.25,2.92,2.08,4.17,0.42,1.67,4.17,2.50,1.67,0.42,0.83,0.42,15.42,1.67,0.83,0.00,2.50,18.75,2.50,5.00,5.00,3.75,0.42,3.75,0.83,0.83,0.00,0.00,3.75,0.42,0.42,0.00,2.08,7.92,2.08,1.67,2.08,1.67,0.83,1.25,17.08,0.83,7.50,1.25,5.00,1.67,0.42,1.67,0.83,0.00,0.42,0.00,3.33,0.00,0.00,0.83,1.67,0.00,24.17,6.25,4.58,0.00,0.00,2.50,4.58,0.00,0.42,5.42,0.00,0.42
test.csv.txt,1,140,11.37,94.98,30.01,66.34,3.89,10.00,84.29,45.71,23.57,17.86,5.71,5.00,4.29,2.86,0.00,5.71,1.43,7.14,15.00,3.57,2.14,2.14,23.57,6.43,2.86,1.43,0.71,1.43,6.43,4.29,2.14,0.00,0.71,0.00,18.57,1.43,1.43,0.71,5.71,10.71,3.57,0.71,2.14,1.43,0.71,2.86,2.14,2.14,0.00,0.00,2.86,2.14,1.43,0.00,0.00,10.00,5.71,1.43,1.43,2.14,0.71,2.86,18.57,0.71,10.71,2.14,7.14,1.43,0.00,0.71,2.14,0.00,1.43,0.00,7.86,0.71,0.00,2.86,3.57,0.00,47.86,12.86,8.57,0.00,0.00,0.00,14.29,2.86,0.00,9.29,0.00,0.00
